date,INFLOW-GW_01,INFLOW-GW_02,INFLOW-GW_03,INFLOW-GW_04,INFLOW-GW_05,INFLOW-GW_06,INFLOW-GW_07,INFLOW-GW_08,INFLOW-GW_09,INFLOW-GW_10,INFLOW-GW_11,INFLOW-GW_12,INFLOW-GW_13,INFLOW-GW_14,INFLOW-GW_15,INFLOW-GW_16,INFLOW-GW_17,INFLOW-GW_18,INFLOW-GW_19,INFLOW-GW_20,INFLOW-GW_21,INFLOW-GW_AV,INFLOW-GW_CH,INFLOW-GW_EW,INFLOW-GW_IM,INFLOW-GW_MJ,INFLOW-GW_MWD,INFLOW-GW_OW,INFLOW-GW_SBV,INFLOW-GW_SC,INFLOW-GW_SD,INFLOW-GW_VC
1923-01-31,-39.8817,56.4534,67.1922,8.1558,84.0024,68.4828,40.8447,122.3388,5.7069,40.5234,81.531,72.56070000000001,132.08939999999998,36.9027,109.8954,20.3427,16.4394,69.399,13.4334,42.8499,52.575300000000006,1.233,0.387,7.659,1.062,7.578,62.604000000000006,4.527,8.892000000000001,18.504,8.865,3.834
1923-02-28,-31.5432,30.051,32.4711,-103.275,37.7982,31.8807,0.3762,61.5564,-11.548800000000002,51.683400000000006,57.771,56.4813,111.2292,34.136100000000006,105.6555,13.1463,11.4372,66.1923,9.7362,47.9169,55.0962,3.447,4.383,3.024,0.234,2.754,52.182,4.86,9.072,20.583,2.9970000000000003,0.0
1923-03-31,-31.685400000000005,26.9451,33.4566,-34.1856,56.754000000000005,25.716600000000003,2.3922,48.9294,-34.1946,37.5867,61.50600000000001,48.1662,127.9467,33.300000000000004,100.8657,11.8341,19.755,70.2657,12.2238,48.220200000000006,56.709900000000005,4.923,0.126,2.907,0.0,1.395,61.578,6.381,9.621,16.227,3.798,0.0
1923-04-30,-22.0905,76.5531,49.419,64.52730000000001,38.8485,72.8811,50.9769,107.7858,45.5994,50.0733,58.8312,59.6853,260.4384,31.5162,125.0568,27.0036,12.7962,81.0873,12.1248,43.6887,64.7991,0.243,0.315,3.987,3.411,10.647,76.203,7.425,13.176,8.307,4.626,0.0
1923-05-31,-13.9968,75.0798,36.4095,9.9981,53.5131,52.1856,32.1093,95.382,27.9018,29.8791,36.4122,41.6844,209.4741,34.6815,162.39600000000002,5.9643,38.372400000000006,97.0047,11.658600000000002,44.5662,75.29580000000001,0.0,0.0,6.084,2.358,0.0,86.058,8.217,15.921,2.079,7.326,4.392
1923-06-30,-25.1775,37.5777,39.0735,25.1091,43.0002,42.0174,17.7804,64.8351,11.4552,13.7808,9.6813,16.473599999999998,183.4542,25.6707,143.1945,4.4964,55.3257,77.6673,8.2377,47.10060000000001,85.01129999999999,0.0,0.0,11.52,0.0,0.0,94.176,7.578,20.547,0.45,12.141,16.758000000000003
1923-07-31,-20.9556,56.0826,47.2122,57.7224,91.1826,64.8684,26.9334,50.6835,38.1654,12.4785,33.8031,34.6365,216.0207,37.3176,193.9158,-4.0275,48.042,91.7442,9.5499,50.0265,80.577,0.243,0.126,16.578000000000003,0.5850000000000001,0.0,102.564,7.226999999999999,22.32,0.198,16.866,27.351000000000003
1923-08-31,-35.4105,15.201899999999998,45.441,47.2401,67.45859999999999,52.5258,18.5391,42.9633,23.5485,15.5952,45.811800000000005,42.0093,217.3914,38.6262,143.7462,-0.3483,31.2219,98.7822,10.953,52.0704,76.17060000000001,0.0,2.709,18.783,1.296,0.0,104.301,6.6690000000000005,21.285,1.494,18.954,28.323
1923-09-30,-38.7126,11.4525,48.672,44.8434,20.2833,31.3002,21.2022,40.3839,12.5073,18.3087,42.4539,44.2773,176.2335,31.0023,100.5939,-0.261,16.3152,68.6529,12.7476,45.9558,62.505,0.0,0.387,17.649,2.358,4.104,97.155,6.156,18.153,1.926,18.0,23.49
1923-10-31,-21.7683,23.0562,34.5924,21.5658,28.8441,27.6408,18.5724,37.1043,6.5520000000000005,22.6053,55.769400000000005,90.9918,188.9991,24.0957,67.45049999999999,9.7344,-2.5497,46.8855,13.5207,33.8004,56.9205,0.0,0.0,16.317,0.036,2.439,88.119,3.321,14.778000000000002,7.074000000000001,16.686,19.971
1923-11-30,-21.695400000000003,12.6603,37.809900000000006,38.0421,12.7611,16.955099999999998,22.5711,47.772,9.7146,9.117,37.0017,54.5202,109.2816,21.8322,68.44950000000001,12.0897,1.4832,52.7553,11.0304,27.6255,49.6836,7.992000000000001,10.179,9.63,1.089,3.609,57.816,2.43,11.628,5.535,10.899,13.887
1923-12-31,-29.0115,2.5524,38.7927,21.2481,22.5081,17.4195,20.4957,48.391200000000005,1.845,5.376600000000001,38.6514,35.080200000000005,85.5603,25.4601,69.79860000000001,11.6559,4.2804,45.6858,11.2455,28.6263,47.965500000000006,15.255,2.4480000000000004,8.739,0.036,6.8580000000000005,53.118,2.421,10.08,13.995,8.91,10.557
1924-01-31,-27.639000000000003,7.497,53.6265,24.4161,29.9412,25.5771,19.8702,48.77460000000001,5.7852,0.7695,39.0357,31.910400000000003,82.3878,26.7588,66.5343,12.5838,5.678100000000001,45.4374,8.453700000000001,27.7632,47.9367,0.0,0.0,3.834,0.0,0.45,61.947,2.421,8.892000000000001,14.877,5.085000000000001,3.834
1924-02-29,-18.6426,43.3512,56.403000000000006,27.5652,37.5714,32.0148,22.5432,56.6685,7.1307,4.7799000000000005,43.2738,45.97560000000001,89.9298,28.8522,94.1436,6.5259,5.9616,60.1956,8.208,28.098,47.1168,0.0,0.0,0.0,0.117,5.867999999999999,51.633,2.781,9.072,10.377,0.0,0.0
1924-03-31,2.4003,60.8787,42.7617,22.7844,57.0141,28.8504,18.9504,55.4301,2.5182,5.1066,37.3977,46.9377,136.4499,27.1062,87.3054,28.3653,5.9886,59.14620000000001,5.5701,32.0688,53.658,0.495,0.387,0.0,2.529,12.321,60.93000000000001,4.212,9.621,7.767000000000001,0.063,0.0
1924-04-30,-30.3723,18.5616,42.4917,15.0849,41.4666,57.7665,22.9023,60.806700000000006,6.9075,17.003700000000002,51.2793,79.35300000000001,127.4292,33.255,97.3503,10.6893,10.8126,60.90390000000001,12.3993,30.6036,55.1637,6.768,3.483,0.0,0.117,10.242,75.402,4.680000000000001,13.176,4.158,0.018,0.0
1924-05-31,-11.232,31.515300000000003,31.9761,19.5975,23.4063,45.2439,18.3744,47.1654,1.7559,22.7502,53.1504,64.0566,157.11030000000002,67.5027,124.6653,2.0331,24.6789,111.609,14.937300000000002,41.7375,66.9906,5.166,6.579,0.8280000000000001,0.0,1.485,85.149,4.797000000000001,15.921,8.721,2.106,4.392
1924-06-30,-11.8863,51.8058,43.191,68.4558,61.469100000000005,57.618,21.4974,47.5803,17.0802,24.510600000000004,54.7803,52.223400000000005,183.1725,93.1509,140.37390000000002,-3.7809,25.1919,131.1723,18.8352,52.974,77.0112,0.0,0.0,5.760000000000001,0.0,0.0,93.186,4.553999999999999,20.547,0.7200000000000001,6.444,16.758000000000003
1924-07-31,-15.424200000000004,53.810100000000006,43.3323,80.88300000000001,58.845600000000005,58.8258,24.1236,55.440000000000005,18.6147,23.5809,64.4157,54.956700000000005,200.4228,93.9096,133.6707,4.6557,54.6129,133.60320000000002,24.1758,58.3965,92.6514,0.0,0.0,10.314000000000002,0.0,0.0,101.484,4.59,22.32,0.279,10.647,27.351000000000003
1924-08-31,-32.443200000000004,1.0098,32.2515,49.5171,48.5199,44.6715,24.7491,50.9688,18.6363,19.4445,63.98910000000001,57.1698,180.3834,71.0163,108.4104,9.7263,46.0557,118.467,24.0012,57.402,89.0163,0.0,0.0,12.402,0.0,0.0,103.212,4.572,21.285,0.855,12.636,28.323
1924-09-30,-33.7383,-7.5051,41.5674,41.0103,26.1423,19.6605,23.2677,38.6829,0.909,13.126500000000002,56.0124,47.4534,143.01000000000002,29.2581,80.0613,8.6805,20.376,68.7771,18.2772,46.5201,70.0164,0.0,0.648,11.709,0.0,0.0,96.129,4.122,18.153,2.736,12.123,23.49
1924-10-31,-18.927000000000003,5.652,45.4401,52.6437,27.3897,28.416600000000003,26.9757,38.2527,18.9297,1.8387,47.8233,29.1411,70.7589,21.517200000000003,46.0656,2.9529,1.647,47.9853,10.0539,26.9136,43.524,0.0,0.0,10.935,0.297,4.4190000000000005,87.20100000000001,3.438,14.778000000000002,3.393,11.358,19.971
1924-11-30,-14.5035,25.9002,38.0592,37.9998,31.3452,27.4131,24.9507,56.32020000000001,10.3599,-1.5399,43.587,31.1076,60.9633,20.628000000000004,57.3327,4.0158,4.383900000000001,61.2801,7.463699999999999,24.6708,44.883,0.0,0.0,6.075,1.611,2.574,57.213,2.61,11.628,12.015,7.38,13.887
1924-12-31,-14.004,69.8616,66.3021,74.10510000000001,67.92660000000001,92.8278,49.2498,114.1794,47.1537,5.805000000000001,57.71880000000001,41.3874,73.8324,23.4288,74.7369,8.6661,9.2268,71.2818,7.3161,28.1511,43.191,2.709,4.518,5.472,6.147,12.411,52.56,2.655,10.08,16.56,5.678999999999999,10.557
1925-01-31,-18.0378,52.209900000000005,37.1853,2.2077,54.7308,47.4021,30.620700000000003,98.1153,4.7322,4.4559,61.404300000000006,45.5256,59.7366,24.2118,66.25710000000001,3.2715,8.5419,59.979600000000005,7.2153,26.7597,41.6133,0.0,0.774,7.929,1.467,6.8580000000000005,64.314,2.646,8.892000000000001,17.28,9.135,3.834
1925-02-28,23.1111,275.2866,116.3817,263.58480000000003,115.9947,155.0115,97.8381,206.3871,65.9556,18.7182,65.8008,46.935,81.5427,26.0604,81.8739,12.681,13.194,74.3562,6.6123,28.599300000000003,39.0438,0.0,0.0,3.249,0.342,6.003,53.613,3.087,9.072,15.597,3.213,0.0
1925-03-31,-33.7923,30.187800000000003,45.6804,-54.8127,67.4991,56.7351,39.8124,99.0261,0.3564,16.3917,69.3999,45.2619,143.33939999999998,25.083,78.0039,45.7092,21.1734,80.0964,7.7085,32.1399,47.0214,1.233,1.4220000000000002,3.168,0.0,14.985,63.26100000000001,4.553999999999999,9.621,15.021,4.059,0.0
1925-04-30,-12.8988,38.5281,30.4956,-44.5743,49.3056,61.5726,44.3124,102.1842,12.2274,24.0012,80.9883,59.421600000000005,197.3754,24.3783,101.9673,51.25770000000001,18.0009,75.3795,9.6687,28.3635,52.5573,0.0,0.387,4.311,1.656,6.633,78.28200000000001,5.148,13.176,4.158,4.95,0.0
1925-05-31,-15.9462,26.0037,25.1109,-44.406000000000006,42.2559,63.83970000000001,33.7725,85.20120000000001,18.4824,22.8456,87.0147,67.6584,132.1776,21.3462,119.0097,8.920800000000002,14.3865,88.7805,7.4052,29.6595,60.0075,0.0,0.387,6.453,0.099,1.26,88.40700000000001,5.589,15.921,2.547,7.685999999999999,4.392
1925-06-30,-6.7734,36.6894,22.5459,-5.5701,56.4714,61.3332,20.8773,60.354000000000006,15.575400000000002,17.244,40.4073,38.0133,154.755,23.356800000000003,117.2781,4.5207,31.7592,113.7987,6.130800000000001,30.0744,69.20190000000001,0.0,4.131,11.925,0.045,1.719,96.75,5.535,20.547,0.648,12.537,16.758000000000003
1925-07-31,-0.8793,69.90660000000001,39.8034,60.75900000000001,64.692,64.8324,22.1067,35.6436,15.7806,16.8534,37.497600000000006,34.119,188.1675,38.767500000000005,123.8922,-8.2377,26.1135,120.4551,8.1171,37.8504,79.488,0.0,0.9,17.009999999999998,2.097,0.0,105.363,5.256,22.32,0.099,17.298,27.351000000000003
1925-08-31,-27.738,7.1037,35.5338,37.0341,22.2696,43.215300000000006,15.7725,35.082,-3.4812,15.831,46.066500000000005,43.425,181.3896,33.9561,101.5596,-11.8044,24.1038,115.8084,11.6991,45.4338,76.7556,0.0,0.126,19.224,1.512,0.0,107.154,4.941000000000001,21.285,0.162,19.395,28.323
1925-09-30,-27.2979,-2.1276,44.0046,40.2363,27.3735,32.2326,21.5739,36.4401,23.354100000000003,16.2252,42.0543,44.3889,138.1176,23.4909,80.83529999999999,-1.5912,15.1875,70.8435,12.9078,39.637800000000006,61.749,0.0,0.0,18.063,0.0,0.0,99.81,4.365,18.153,1.062,18.414,23.49
1925-10-31,-16.5042,18.3474,26.9496,14.1858,30.0924,25.6491,19.4373,38.5182,15.7914,15.2163,63.196200000000005,45.363600000000005,96.6528,19.997100000000003,51.5727,6.2271,9.3384,51.546600000000005,8.667900000000001,26.6598,51.4269,23.616,35.361,16.695,1.197,2.034,90.531,3.474,14.778000000000002,3.393,17.055,19.971
1925-11-30,-8.2035,30.615300000000005,29.010600000000004,42.9183,24.5286,22.6251,22.7637,46.8819,16.869600000000002,7.9209,35.001000000000005,51.4485,93.9753,18.8127,63.113400000000006,16.2648,12.7296,55.107,7.138800000000001,25.8291,38.372400000000006,8.244,0.513,9.873,1.152,2.484,59.4,2.583,11.628,12.015,11.142,13.887
1925-12-31,-17.129700000000003,20.2932,42.5628,29.8413,41.7186,29.9223,23.0472,52.0623,18.2034,11.2149,45.0999,53.919,90.7029,21.4272,74.06280000000001,12.9582,9.1584,53.39790000000001,8.4312,26.2773,37.7991,5.292,2.196,8.964,0.621,4.509,54.567,2.601,10.08,16.56,9.126,10.557
1926-01-31,-10.7262,46.6488,80.2899,73.6299,63.78300000000001,68.9373,36.8289,60.239700000000006,23.0454,17.0505,50.7816,55.8774,91.755,23.9472,85.62150000000001,14.211,7.721100000000001,52.1451,9.1296,25.6761,38.2302,1.233,2.4480000000000004,5.337,2.9250000000000003,1.575,67.77,2.583,8.892000000000001,17.28,6.489,3.834
1926-02-28,6.6258,153.73530000000002,108.3699,189.4104,96.7275,127.2447,79.90830000000001,130.7484,46.4832,41.0589,55.9395,56.268,115.9245,36.333,104.6655,20.1312,14.4135,66.1176,7.5861,27.9252,36.8955,0.0,1.287,1.161,1.962,3.4290000000000003,56.493,2.97,9.072,15.597,1.026,0.0
1926-03-31,-1.3212,37.494,48.8817,-52.144200000000005,71.0874,35.9838,34.6131,69.90570000000001,-2.7261,26.5338,62.5329,56.826,147.0627,27.0531,99.963,28.0845,15.2352,69.0453,7.2576,28.2735,37.5417,0.0,0.261,0.639,1.0080000000000002,1.53,66.663,4.473,9.621,15.021,1.476,0.0
1926-04-30,-23.3307,21.681,44.8434,9.0117,40.635,86.02560000000001,59.109300000000005,88.7031,24.0219,39.3228,46.8198,50.8905,173.4822,28.3752,125.7768,25.855200000000004,9.6849,76.88340000000001,13.7835,27.9207,62.392500000000005,24.48,27.999,1.197,0.864,19.134,82.48500000000001,5.22,13.176,4.158,1.746,0.0
1926-05-31,-1.1637,21.750300000000003,20.120400000000004,-66.0348,60.9534,39.4092,37.0125,66.7008,11.619,26.019900000000003,68.1525,55.251000000000005,135.89730000000003,22.4613,143.64270000000002,0.774,25.3584,94.8258,6.628500000000001,25.9776,59.63400000000001,0.0,0.0,2.9250000000000003,0.0,2.259,93.159,5.535,15.921,2.547,4.086,4.392
1926-06-30,-11.4777,20.710800000000003,18.364500000000003,-12.6099,36.3789,47.556,27.4113,49.3155,11.115900000000002,20.4084,43.3782,39.8358,178.64010000000002,19.143,130.077,-2.3607000000000005,34.1253,106.8894,5.2632,28.859400000000004,60.102900000000005,0.0,0.261,8.082,2.205,0.0,101.952,5.067,20.547,0.648,8.604000000000001,16.758000000000003
1926-07-31,-3.814200000000001,58.3875,36.8838,54.5877,85.6062,68.8914,27.4266,57.5694,31.007700000000003,21.6837,49.8312,42.2766,205.2054,27.054,135.6525,-9.8685,43.3665,109.5984,9.6723,37.593,62.5311,0.0,0.0,12.798,0.045,0.0,111.024,4.86,22.32,0.099,13.005,27.351000000000003
1926-08-31,-22.9905,6.5511,33.793200000000006,37.0908,15.4305,42.735600000000005,19.5507,47.6856,10.8234,20.9133,54.6894,44.2413,194.9193,32.105700000000006,106.0803,3.7368,31.7025,109.9485,13.2201,45.4869,66.4668,0.0,2.583,14.949,0.144,0.0,112.914,4.77,21.285,0.162,15.021,28.323
1926-09-30,-28.2033,-0.513,43.6374,34.2792,-2.0754,12.0249,17.2989,38.9448,-8.3403,20.9952,47.5353,44.502300000000005,155.45430000000002,24.2991,87.8211,8.2314,22.823100000000004,65.5326,12.1752,39.3678,54.3528,0.495,1.287,14.058,0.0,0.0,105.174,4.3020000000000005,18.153,1.062,14.319,23.49
1926-10-31,-14.4783,3.1059,18.7083,17.0532,16.6527,15.625799999999998,17.5194,50.1723,23.5575,16.9281,60.6033,42.9345,113.7447,19.845,59.5197,2.538,-0.9873,50.083200000000005,9.4077,26.3331,53.625600000000006,0.0,0.0,13.068,5.283,0.0,95.391,4.041,14.778000000000002,8.064000000000002,13.347,19.971
1926-11-30,11.7369,146.484,83.66760000000001,158.1147,69.0804,100.89,60.093,136.2618,64.4976,28.5327,51.595200000000006,52.4979,148.5873,27.8811,104.9895,30.2085,18.2889,87.7779,10.5255,28.829700000000003,58.03470000000001,0.0,0.126,7.56,24.048,6.228,62.586000000000006,3.402,11.628,17.568,8.766,13.887
1926-12-31,14.8122,122.535,77.499,99.774,50.832,62.2854,46.7919,97.0965,25.169400000000003,18.0594,57.8835,56.520900000000005,114.9633,23.553,94.6953,17.810100000000002,23.5314,77.1273,8.454600000000001,27.7767,43.5645,50.427,43.614,6.849,1.125,8.028,57.501000000000005,3.393,10.08,28.341,6.948,10.557
1927-01-31,-2.3409,79.2882,48.3669,-49.5468,90.2727,28.0206,23.6592,90.2817,-48.2616,13.887,60.6033,55.0818,109.6074,26.8101,102.0726,17.4186,17.994600000000002,73.59750000000001,9.5013,27.1791,35.321400000000004,3.69,0.9,7.956,0.0,6.678,62.604000000000006,3.303,8.892000000000001,30.375,9.054,3.834
1927-02-28,77.97420000000001,198.0315,139.21200000000002,353.3787,209.493,230.9355,152.9127,191.0817,174.654,74.4651,69.5484,61.95419999999999,179.2485,52.50600000000001,132.6105,35.3043,25.3881,113.7924,18.4518,36.4509,56.0619,9.099,40.644,3.3480000000000003,8.307,11.916,52.182,4.32,9.072,21.834000000000003,3.159,0.0
1927-03-31,-87.91470000000001,-57.962700000000005,12.0051,-239.8653,87.9417,38.8863,31.8465,84.9123,-23.8788,51.735600000000005,72.9297,56.286,170.44920000000002,37.9701,132.93,34.5555,26.5266,130.6458,11.1321,37.409400000000005,43.4187,1.233,3.609,3.222,1.4400000000000002,6.453,61.578,5.715,9.621,25.488,3.996,0.0
1927-04-30,15.489,57.3723,48.285,69.9777,33.2073,72.5778,83.50290000000001,110.5821,12.872700000000002,48.1302,91.9692,72.6003,276.2568,28.1592,151.6149,36.054,25.7247,106.3395,7.839000000000001,28.7541,43.325100000000006,0.0,0.0,4.383,0.513,2.619,76.203,6.399,13.176,15.633,4.869000000000001,0.0
1927-05-31,-33.4521,-17.595000000000002,5.4234,-72.2277,7.700399999999999,34.0659,44.0244,84.1644,12.1932,24.6195,73.50120000000001,58.6638,152.88930000000002,20.6217,145.24470000000002,7.931700000000001,28.911600000000004,76.1256,4.5585,29.0835,48.978,0.0,0.0,6.525,0.0,0.99,86.058,7.425,15.921,1.854,7.604999999999999,4.392
1927-06-30,-10.4805,13.7412,21.1887,-13.2327,-2.2536,28.4139,30.0546,77.4621,10.6857,16.8777,34.020900000000005,38.7909,143.1252,15.4971,129.9285,4.3272,69.10830000000001,72.61200000000001,1.773,30.9357,59.6484,0.0,0.0,12.024,0.0,0.0,94.176,7.137,20.547,0.531,12.456,16.758000000000003
1927-07-31,6.3549,68.2389,37.3158,65.2878,55.2906,60.31980000000001,28.4814,34.7382,27.5472,14.0409,39.6981,42.7671,171.7569,19.555200000000003,151.59959999999998,-6.2451,90.3105,79.5519,2.2068,34.9857,58.0419,0.738,7.353,17.090999999999998,0.513,0.0,102.564,6.192,22.32,0.153,17.199,27.351000000000003
1927-08-31,-22.1877,7.4853,32.953500000000005,30.067200000000003,45.1971,42.633,24.7122,36.2646,24.9579,14.0643,49.2858,48.0735,170.19,22.7475,121.8645,-1.7145,57.7953,86.88419999999999,2.9160000000000004,38.468700000000005,54.6381,0.126,0.153,19.314,0.0,0.0,104.301,5.598,21.285,0.432,19.287,28.323
1927-09-30,-24.6798,0.0576,39.2553,26.433,26.8695,24.1038,22.7691,35.892900000000004,12.8898,18.5364,49.0005,50.1471,143.4321,23.605200000000004,93.9744,-1.7523000000000002,30.3606,62.4375,5.2992,36.3321,48.6999,0.0,0.0,18.126,2.052,0.0,97.155,5.013000000000001,18.153,1.629,18.297,23.49
1927-10-31,-18.1035,-10.9359,23.9724,3.4344,-7.371900000000001,11.556,17.4096,36.3096,3.7305,18.0342,59.454,84.0294,132.3567,20.934,70.71480000000001,6.5484,1.5939,50.654700000000005,3.9609,23.1363,38.5686,7.254,9.036,16.758000000000003,1.2240000000000002,7.443,88.119,3.438,14.778000000000002,8.883,16.956,19.971
1927-11-30,21.2895,120.0726,58.32180000000001,107.1063,16.9542,40.4289,37.8288,74.5038,25.65,18.3447,43.9857,65.9115,136.3212,21.87,81.66420000000001,15.2595,5.0526,63.7092,4.7322,22.8195,39.0465,0.0,6.453,9.981,2.4120000000000004,6.543,57.816,2.673,11.628,15.201,11.115,13.887
1927-12-31,-13.9068,46.3806,61.623,36.603,39.1032,49.529700000000005,42.7158,82.5111,19.3536,15.9543,48.2049,44.9523,98.6256,24.2901,88.83810000000001,12.111300000000002,6.444,64.6884,5.2713,23.0787,36.1323,38.745,33.552,9.072,1.035,9.702,53.118,2.592,10.08,14.157,9.108,10.557
1928-01-31,-17.9856,16.104599999999998,48.5991,-4.5063,36.1368,45.2349,30.1914,67.1337,10.230300000000002,8.185500000000001,49.68000000000001,39.6936,84.60000000000001,25.0092,84.7746,11.6667,7.2774,62.915400000000005,5.6367,22.7358,35.5338,0.0,0.0,7.920000000000001,0.045,1.809,64.314,2.592,8.892000000000001,32.724000000000004,9.108,3.834
